word,sent
pecan,0.75198828
padano,0.752
georgian,0.752
redefin,0.752
sala,0.75203252
diavolo,0.752066116
noca,0.752066116
colorado,0.752085816
godiva,0.75209844
campari,0.752136752
cs,0.752183352
flagstaff,0.752212389
shirley,0.752238806
europ,0.752327747
extravaganza,0.752336449
jjiga,0.752336449
margherita,0.752350576
unbeliev,0.752371074
schwbischen,0.752380952
nespresso,0.752380952
flavorsi,0.752380952
hochwertig,0.752380952
nm,0.752442997
european,0.752461952
nib,0.752475248
peet,0.752475248
rasher,0.752475248
mexicanstyl,0.752475248
select,0.752484333
cedar,0.752515091
dogfish,0.752542373
netter,0.752542373
icecream,0.752648497
malbec,0.752688172
vegetarianfriendli,0.752711374
canard,0.752808989
horseradish,0.752820261
mexicano,0.752873563
freundlich,0.75293444
trifl,0.752935726
poke,0.752937923
arguabl,0.75295858
lifechang,0.753012048
paul,0.753012048
babystack,0.753026634
eden,0.753036437
frijol,0.75304878
freshsqueez,0.75308642
laid,0.753091809
boudin,0.753138075
tamari,0.753150764
silverado,0.753154293
tuna,0.753215616
leticia,0.753246753
albuquerqu,0.753259311
parmigiana,0.753286762
admir,0.753300717
justic,0.753300903
mf,0.753303965
proud,0.753326996
downtown,0.753437226
immens,0.753508772
slection,0.753554502
yolo,0.753554502
sauvignon,0.753555769
mesquit,0.753597122
jordan,0.753623188
transform,0.753638254
chae,0.753646422
jaim,0.753683322
romanc,0.753731343
patisseri,0.753732694
flakey,0.753787879
westsid,0.753794266
ian,0.753816794
sydney,0.753846154
ambassador,0.753846154
siam,0.753868828
stuf,0.753951395
senat,0.753968254
bobo,0.753968254
herb,0.753969791
fun,0.753977123
mason,0.754032258
rosi,0.754034588
quartier,0.754068716
italia,0.754143646
bream,0.754166667
servicegood,0.754237288
woodsi,0.754237288
korma,0.754275428
akor,0.754285714
evoo,0.75432526
richi,0.754327486
karen,0.75433526
porki,0.754355401
chill,0.754365346
kimono,0.754385965
brent,0.754385965
lextrieur,0.754385965
kaba,0.754385965
dominican,0.754453318
yasu,0.754491018
pazooki,0.754491018
tabouli,0.754491018
tooi,0.754491018
medal,0.754491018
crimini,0.754545455
hoegaarden,0.754545455
smalltown,0.754545455
vou,0.754595588
fungi,0.75462963
ohso,0.754634404
parc,0.754669337
bisher,0.754716981
riesl,0.754744526
defin,0.754747694
capitol,0.754782609
eiffel,0.75483871
doubledoubl,0.75483871
dtour,0.75483871
southend,0.75483871
towner,0.754863813
chiffon,0.754901961
snuggl,0.754901961
kumamoto,0.754901961
robyn,0.754901961
urchin,0.75495916
anthoni,0.754993342
jowl,0.755102041
elot,0.755102041
kazu,0.755102041
yukon,0.755136986
sicilian,0.755154639
jule,0.755208333
prima,0.755244755
asahi,0.755263158
cacao,0.755274262
melodi,0.755319149
jun,0.755319149
carna,0.755390282
sushiya,0.755436529
atmospherei,0.755458515
findet,0.755485893
nanci,0.755494505
blanc,0.75551045
congratul,0.755520505
hadw,0.755555556
emma,0.755555556
pierogi,0.755570118
georgia,0.755605381
serrano,0.755624154
brini,0.755747126
blossom,0.755763689
journ,0.755813953
junip,0.755905512
etobicok,0.756043956
parsnip,0.756048387
sopressata,0.756097561
bianca,0.756152125
pear,0.756192705
vampiro,0.756218905
scandinavian,0.75625
outstandingli,0.756302521
pulehu,0.756302521
vegasth,0.756335283
tangerin,0.75635288
mouss,0.756382725
enviro,0.756416807
ms,0.756477241
hungarian,0.756483518
stadt,0.756493506
topgolf,0.756521739
atomospher,0.756521739
townth,0.756554307
waygu,0.756578947
efficac,0.756578947
tender,0.756593788
frisch,0.756628788
jonathan,0.756676558
nook,0.75669383
hoot,0.756717339
compot,0.756734007
sweetspici,0.756756757
vegasw,0.756756757
vineyard,0.756756757
oignon,0.756756757
illi,0.756825859
nonfat,0.756880188
vinegrett,0.756888073
sara,0.756906077
macaroon,0.756906077
pulpo,0.756906077
chocolatey,0.756956804
causal,0.75698324
pmpm,0.757009346
tempranillo,0.757009346
rene,0.757009346
mezzanin,0.757009346
karl,0.757026699
canva,0.757062147
superstar,0.757062147
plateau,0.757071547
christian,0.757111597
carson,0.757125155
cassoulet,0.757126234
rustic,0.757130754
everest,0.757142857
laurent,0.757188498
comfi,0.757193867
moan,0.757255937
fez,0.757261411
dessay,0.757281553
quirki,0.757293606
verona,0.757328179
empfehlung,0.757333333
flair,0.757334916
stoney,0.757352941
eli,0.75739645
sichuan,0.757437071
pud,0.757443665
marrow,0.757498077
extens,0.757521949
mornay,0.757575758
freshcut,0.757575758
doodl,0.757575758
flavorsth,0.757575758
andr,0.757575758
piccolo,0.757575758
souvent,0.757653061
lavosh,0.757679181
laura,0.757709251
appl,0.757746034
cityth,0.757763975
frise,0.757763975
lynn,0.757785467
superfood,0.757820844
artist,0.757833656
galor,0.757894737
modestli,0.757894737
chimichurri,0.757973734
lisa,0.757990868
beckett,0.758017493
imbib,0.758064516
sherri,0.758226037
shallot,0.758310872
hwaro,0.758333333
tastyfor,0.758333333
choc,0.758345889
pastor,0.758451854
calabres,0.758454106
fruiti,0.758476544
lollipop,0.758478931
charl,0.758530184
lateli,0.75862069
dilling,0.75862069
douc,0.75862069
cryin,0.75862069
wellservic,0.75862069
gastonia,0.758657961
jame,0.758684864
donair,0.758685738
dressi,0.758713137
restor,0.758747698
earl,0.758754864
anniversari,0.758786583
gordita,0.75879397
croquet,0.758823529
expand,0.758895248
wirkt,0.758923053
saketini,0.758928571
jaunt,0.758974359
ballroom,0.758992806
peru,0.759036145
hug,0.759048604
qs,0.759075908
tribe,0.759124088
paella,0.759165815
spinato,0.759170654
charleston,0.759171102
welland,0.759259259
glen,0.759259259
aquaknox,0.759259259
mortadella,0.759259259
cambodian,0.759259259
babaganoush,0.759322034
flown,0.759342302
zack,0.759366265
papusa,0.759398496
fritt,0.759398496
casbah,0.759433962
jen,0.759509202
etouffe,0.759530792
rhubarb,0.759530792
khao,0.759536785
recreat,0.759541985
inhous,0.759594883
springsumm,0.759615385
mimosa,0.759658313
greati,0.759677494
dropout,0.759683014
greekmediterranean,0.759732937
brandi,0.759770115
cotija,0.759791123
conseil,0.759791123
breezi,0.75984252
prosciutto,0.759866895
sophist,0.75994109
revit,0.76
porter,0.76
flan,0.76010603
sabai,0.760129594
caponata,0.760149164
sopa,0.760162602
fireplac,0.76023976
wellseason,0.76025641
discoveri,0.760264901
chorizo,0.760329511
alexi,0.760330579
flintston,0.760330579
quail,0.760334417
gentli,0.760348584
mainstay,0.76035503
munich,0.760368664
flapjack,0.760391198
mezza,0.760479042
falaf,0.760510225
pie,0.76051727
nj,0.760539629
jabistro,0.76056338
spiritu,0.76056338
fred,0.760606061
rodney,0.760617761
maui,0.760638298
denis,0.760638298
bonbon,0.760683761
posol,0.760683761
nutrient,0.760736196
contemporari,0.760742188
candlelight,0.76076555
shannon,0.760797342
vintag,0.760848126
shiro,0.760869565
quintessenti,0.760869565
kai,0.760928962
sooner,0.760989011
accentu,0.761061947
hehe,0.761099366
arizona,0.761103048
arsen,0.76119403
original,0.76119403
limitless,0.76119403
donburi,0.761198989
coffeeshop,0.76124421
linda,0.761252446
teresa,0.761269657
volo,0.761290323
spot,0.761370475
kenni,0.761394102
kale,0.761425148
dosai,0.76146789
boddington,0.76146789
adovada,0.76146789
ricotta,0.761503818
athen,0.761538462
dfinitiv,0.761538462
wellpres,0.761589404
ikura,0.761623192
gyu,0.761658031
bluefin,0.761658031
sonora,0.761702128
lieb,0.761744966
woodlot,0.761747016
apricot,0.761750405
plump,0.761778368
invent,0.761785565
guid,0.761840325
gern,0.761878144
massaman,0.761904762
honolulu,0.761904762
chocolatecov,0.761904762
sociabl,0.761904762
lavash,0.761904762
saki,0.761957731
seclud,0.762039235
robert,0.762084673
camper,0.762096774
buco,0.762132928
doug,0.762135922
kayla,0.762162162
charcuteri,0.762190548
vide,0.762212099
pibil,0.762222222
unexpect,0.762235067
clockwork,0.762237762
harvest,0.762240657
amusebouch,0.762264151
piggi,0.762278978
wildfish,0.762295082
picasso,0.762352941
whlen,0.762376238
diem,0.762376238
treehous,0.762376238
macadamia,0.762388818
didw,0.762430939
honeycomb,0.762430939
applewood,0.762439807
fava,0.762452107
joel,0.762460233
anti,0.762488769
atmospherew,0.762589928
steroid,0.762637363
asada,0.762642357
lavend,0.762664165
mofongo,0.762711864
jubile,0.762711864
ceux,0.762711864
attentivew,0.762711864
monta,0.762745098
shareabl,0.762784091
casanova,0.762790698
hardwork,0.762803235
gordo,0.762820513
blake,0.762820513
raleigh,0.762820513
urig,0.762886598
gnge,0.762962963
detroit,0.762983947
sarah,0.762987013
gastronom,0.762993763
tour,0.763023493
valley,0.763027767
ganach,0.763033175
sang,0.763100437
kudo,0.763106494
raspberri,0.763129723
reisl,0.763157895
refug,0.763157895
hubster,0.763157895
champ,0.763157895
mayan,0.763157895
medina,0.76316542
szechwan,0.7632842
michael,0.763345534
lick,0.763354394
stevia,0.763358779
picant,0.763370699
kpop,0.76340694
caramel,0.763412817
dessertsth,0.763415112
dori,0.76344086
parker,0.76344086
tremont,0.763468374
owen,0.763513514
coconut,0.763567146
cheer,0.763570567
homag,0.763578275
maggi,0.763593381
zs,0.763636364
mochi,0.763660017
couli,0.76371308
zing,0.76373918
todd,0.763767453
brutta,0.763779528
sommeli,0.763803681
monsieur,0.763809524
elizabeth,0.763829787
loungi,0.763888889
staycat,0.763888889
bietet,0.763919822
cou,0.763934999
jovial,0.763945457
danish,0.764018692
souffl,0.76406191
monthli,0.764065336
huckleberri,0.764102564
tinga,0.764128315
cynthia,0.764142767
conant,0.764150943
intimid,0.76422207
marti,0.764237208
americana,0.764248705
david,0.764275925
hahai,0.764285714
kabob,0.764349992
demolish,0.764411028
nordstrom,0.764423077
stopper,0.764423077
crackl,0.76443418
matin,0.764444444
andrea,0.764471058
broast,0.764478764
brook,0.764529711
kool,0.764556962
indooroutdoor,0.764705882
woodburn,0.764705882
panzerotti,0.764705882
vermont,0.764705882
daymi,0.764705882
meatlov,0.764705882
knockout,0.764705882
blackberri,0.76478586
kafta,0.764830508
snowi,0.764851485
savouri,0.764861996
overdo,0.764880952
megan,0.764948454
travi,0.764976959
popov,0.76498801
mexicana,0.765037821
dolmad,0.765062499
comfort,0.765089522
stripmal,0.765100671
longu,0.765100671
om,0.765100671
hotat,0.765151515
domain,0.765217391
fennel,0.765226445
daydream,0.765306122
goodand,0.765321193
subtl,0.765345269
farmtot,0.765363128
baconwrap,0.765370402
basqu,0.765432099
profiterol,0.76544102
fatten,0.765479974
soba,0.765483427
musashi,0.765517241
congeni,0.765517241
porchetta,0.765536723
horchata,0.765562432
danni,0.765601218
miku,0.765625
semifreddo,0.765625
worldli,0.765625
southeast,0.765682657
gondola,0.765690377
stephen,0.765690377
premeal,0.765714631
ryan,0.765758092
rok,0.765765766
accomid,0.765765766
parfait,0.765858209
delicaci,0.765893037
sukiyaki,0.765920826
raja,0.765957447
columbia,0.765957447
schwbisch,0.765993266
zach,0.766037736
classi,0.766058147
dutch,0.766106443
vgtarien,0.766129032
cognac,0.766153846
pmam,0.766169154
germain,0.766169154
aaron,0.766179541
jardin,0.766213643
deliciousoveral,0.766233766
vegan,0.76626379
growler,0.766295707
dairyfre,0.766304348
humung,0.76635514
veganvegetarian,0.76635514
carmal,0.76635514
brad,0.766439909
romesco,0.76644184
evo,0.766451822
divers,0.766482911
breakfastbrunch,0.76650165
philip,0.766577713
neighbourhood,0.76662543
mcgill,0.766666667
coe,0.76679472
pimiento,0.766917293
curti,0.766917293
rum,0.766933132
ross,0.766937669
salam,0.766990291
merguez,0.767045455
woodwork,0.767123288
unto,0.767123288
chantilli,0.767175573
burgundi,0.767241379
russel,0.767295597
robbi,0.767326733
boulevard,0.767351352
vouch,0.767388826
volcan,0.76744186
rig,0.767494357
creativ,0.7675
schwarma,0.767527675
koma,0.767567568
strudel,0.767590618
casual,0.767635615
gina,0.767705382
pumpkin,0.76771918
chada,0.767741935
fondant,0.767801858
meld,0.767827529
wellvers,0.767857143
vanessa,0.767918089
florenc,0.768
weck,0.768041237
robata,0.768115942
tangi,0.768118663
gluttoni,0.768145161
omar,0.768165947
reasonablei,0.768211921
barri,0.768240343
whimsic,0.768240343
chickenbeef,0.768272928
momma,0.768339768
libr,0.768382353
scenic,0.7684038
matt,0.768412439
creamsicl,0.768472906
artsi,0.768488746
fuego,0.768500949
venic,0.768518519
vill,0.768571429
optionsth,0.768571642
justin,0.768577495
nutter,0.768595041
yay,0.768713718
gruyer,0.7687434
contend,0.768768769
therapi,0.768802228
outofthisworld,0.768817204
giardiniera,0.768844221
marzano,0.768867925
deter,0.768901569
bilingu,0.768907563
natali,0.768939394
nutella,0.769065311
alik,0.769116555
nightli,0.769123783
whim,0.769134253
taster,0.769224873
calf,0.769230769
tamarindo,0.769230769
pom,0.769230769
repertoir,0.769230769
poetri,0.769230769
cannstatt,0.769230769
gotham,0.769230769
wholey,0.769230769
shawn,0.769230769
cle,0.769230769
teaser,0.769230769
alexand,0.769314835
ralph,0.769345001
trout,0.769351305
venison,0.769371012
ki,0.7693731
soooooo,0.769383698
rotat,0.769498153
sapphir,0.769503546
erica,0.769516729
ancho,0.7695962
attentivei,0.769633508
variet,0.769633508
homer,0.76969697
aladdin,0.769726248
dewey,0.769736842
mahal,0.769736842
sidecar,0.76975945
penn,0.769763061
sangioves,0.769784173
florida,0.769800269
yakiniku,0.76984127
atom,0.76984127
chon,0.76984127
poi,0.76984127
porto,0.76984127
cocktail,0.769945844
griller,0.769971634
tort,0.769978402
rico,0.769980507
cherish,0.770114943
courteou,0.770124257
butterscotch,0.77012987
extraordinair,0.770186335
verdun,0.770186335
carmel,0.770196507
unconvent,0.77027027
homestyl,0.77027027
ashevil,0.770285746
offr,0.770428016
jjanga,0.770440252
jamon,0.770440252
az,0.770456108
seth,0.770491803
prik,0.770491803
fresh,0.770548522
squeamish,0.770642202
cleveland,0.770657096
almond,0.770769231
charlott,0.770774411
sunflow,0.770786517
mucha,0.770833333
regga,0.770833333
bandeja,0.770833333
butternut,0.770958684
jaburrito,0.770992366
abbi,0.770992366
wagyu,0.771010638
kim,0.771021737
wholeheartedli,0.771043771
goodtheir,0.771084337
collabor,0.771084337
revel,0.771084337
dhaba,0.771126761
sooooo,0.771128758
sabzi,0.771186441
hector,0.771186441
sammich,0.771208226
vinagrett,0.771229977
frisat,0.77124183
caldo,0.771276596
chart,0.771320755
kickass,0.771341463
etouff,0.771428571
brekki,0.771428571
courthous,0.771428571
bounti,0.771428571
unbutton,0.771428571
pandan,0.771428571
garten,0.771428571
tremend,0.771431729
sommer,0.771472393
confit,0.771506136
daili,0.771523969
adress,0.771535581
enchant,0.771535581
bib,0.7715959
regina,0.771653543
cheryl,0.771653543
broaden,0.771653543
burrata,0.771681416
nick,0.771700357
steven,0.77173913
caviar,0.771744595
pheasant,0.771812081
witti,0.771929825
attic,0.771929825
arroz,0.771959459
becki,0.772020725
worldth,0.772058824
defint,0.772108844
flavorfuli,0.772113047
prickli,0.772113943
residenti,0.772171254
cowfish,0.772182254
anna,0.772222222
tika,0.772222222
floortoceil,0.772277228
dani,0.772277228
pitstop,0.772277228
habanero,0.772310661
skinnyfat,0.77238806
bouquet,0.772413793
bellwood,0.772430157
passend,0.77245509
greec,0.772466539
alan,0.772511848
airi,0.772658035
placey,0.772727273
ploughman,0.772727273
harmon,0.772727273
fukuburg,0.772727273
brillianc,0.772727273
tglich,0.772727273
nicki,0.772828508
squash,0.772838861
morsel,0.772905247
katsuya,0.773006135
famil,0.773006135
sampl,0.77304449
christin,0.773076923
empenada,0.773109244
fuku,0.773134328
choo,0.773195876
paula,0.773399015
montral,0.773476112
kushi,0.773480663
salmon,0.773558526
farmer,0.773576512
ouzo,0.773584906
prochain,0.773584906
freerang,0.773584906
luca,0.773584906
pew,0.773584906
voyag,0.773722628
floyd,0.773722628
emuls,0.773809524
panoram,0.773809524
laveen,0.773830575
dana,0.773913043
flax,0.773913043
indochines,0.773913043
bowti,0.773993928
lawrencevil,0.774130554
underestim,0.774193548
tageskart,0.774193548
sensi,0.774268909
capo,0.774468085
friendlythey,0.774509804
hawaii,0.774509804
frach,0.774509804
throwback,0.774509804
toasti,0.774551665
martin,0.774603175
art,0.774637829
fior,0.774647887
backp,0.774774775
sorrel,0.774774775
overdu,0.77480315
parm,0.77483134
mercado,0.774834437
zubereitet,0.774897681
convert,0.774949084
viva,0.774954628
stylish,0.775
bnh,0.775
yesth,0.775
jennif,0.775057934
heirloom,0.775088968
confect,0.775119617
postino,0.775119617
fresca,0.775124378
rome,0.775147929
flaki,0.77515471
scone,0.775167776
fingerl,0.775185259
piglet,0.775193798
halfhalf,0.775193798
tooand,0.775193798
cleo,0.775330396
pok,0.77540107
spumoni,0.775401295
chilean,0.775455158
spcialit,0.775510204
geschmackvol,0.775510204
birria,0.775510204
hugh,0.775523999
scotia,0.775644757
detour,0.775665399
jalfrezi,0.775700935
inver,0.775700935
magret,0.775700935
authentiqu,0.775700935
cassava,0.775757576
lorain,0.775784753
nelli,0.77579187
vault,0.775811209
pastel,0.77585582
cinnamoni,0.775862069
celeriac,0.775862069
citron,0.775867129
montreal,0.775878237
smore,0.775935576
havarti,0.775943396
delishth,0.776
ganoush,0.77607362
diver,0.776119403
nongmo,0.776119403
blanca,0.776119403
anticucho,0.776223776
papago,0.776223776
vivr,0.776315789
stephano,0.776315789
samuel,0.776319071
spam,0.776400874
windsor,0.776422764
napl,0.776435045
mezzo,0.776470588
graham,0.776470588
toomi,0.776515152
wellif,0.776536313
croqueta,0.776536313
lover,0.776537335
brle,0.776584318
vegasi,0.776652296
welcom,0.776680771
berni,0.776699029
arbol,0.776699029
zingi,0.776699029
maison,0.776699029
peppermil,0.776744186
aqua,0.776744186
nate,0.776811594
michel,0.776814735
boxti,0.776859504
spoti,0.77689243
cuppa,0.776978417
genuss,0.776978417
sope,0.77699115
vaughan,0.776995675
gouda,0.77704918
amanda,0.777078086
mochiko,0.777108434
wellthey,0.777202073
healthi,0.777249576
autumn,0.777262181
cornish,0.777288732
too,0.777384365
recommend,0.777396835
kati,0.777401116
quibbl,0.777456647
recomend,0.777464789
gra,0.77761895
sonoran,0.777662875
jorg,0.777676034
shelbi,0.777777778
detox,0.777777778
chocolati,0.777777778
champaignurbana,0.777777778
freshtast,0.777777778
toothey,0.777777778
mondayfriday,0.777777778
epicurean,0.777777778
tractor,0.777777778
mula,0.777777778
joy,0.777902202
handsom,0.777975133
hula,0.778078484
sensat,0.778154107
aburi,0.778235524
vegasit,0.778254253
fasti,0.778409091
noodlehead,0.778409091
chimay,0.778481013
overjoy,0.778481013
eloqu,0.77852349
sea,0.778562891
durham,0.778571429
atmosphereth,0.778583241
minneapoli,0.778625954
camaron,0.778637771
sambalatt,0.778656126
hitch,0.778688525
wellfor,0.77871561
soo,0.778758621
sauerkraut,0.778759057
definitley,0.778761062
aviat,0.778761062
plantbas,0.778761062
fillingi,0.778761062
hunan,0.778789334
fanni,0.778801843
begrt,0.778801843
akron,0.778827848
kwan,0.778846154
firefli,0.77887538
napoletana,0.778894472
kri,0.778894472
apprehens,0.778975741
laval,0.778991401
helpfuli,0.779069767
tooa,0.779141104
alo,0.779166667
vibrant,0.779187817
cabeza,0.779220779
outgo,0.779220779
hacienda,0.779226499
sexi,0.779237288
joli,0.77925618
jacob,0.779310345
rillett,0.779310345
baller,0.779342723
foster,0.779384035
grana,0.779411765
sunchok,0.779411765
jodi,0.779411765
dogfriendli,0.779411765
alex,0.779454023
pad,0.779483292
sinus,0.779527559
slyman,0.779661017
happyi,0.779661017
jenni,0.779701841
salvadorian,0.779735683
indecis,0.779749478
vendredi,0.779816514
bonus,0.779816514
burgh,0.779946761
botero,0.78
tuscan,0.780065839
opa,0.780172414
groovi,0.780172414
hannah,0.780172414
barrymor,0.780185759
trevor,0.78021978
bap,0.780307143
tod,0.780373832
restaurantbar,0.780384559
aubergin,0.780405405
sunnyslop,0.780487805
satisfyingli,0.780487805
thee,0.780487805
counterpoint,0.780487805
lasagn,0.780520658
leckeren,0.78057554
michigan,0.780626781
cityi,0.780644986
adventur,0.780660015
starter,0.780714221
miko,0.780821918
lech,0.780835882
citrusi,0.780847145
lalibela,0.780898876
bona,0.780952381
peachi,0.780952381
koo,0.781021898
preiswert,0.781021898
ratatouil,0.781021898
dimanch,0.781065089
hexx,0.781065089
hotcold,0.781069048
array,0.78112713
manchego,0.781132075
twist,0.781235972
marvin,0.78125
guinea,0.78125
cornhol,0.781437126
pozol,0.781510545
molto,0.781512605
argentin,0.781609195
oolong,0.781609195
tastyw,0.781659389
phx,0.78166519
pistachio,0.781686359
eggslut,0.781690141
vo,0.781690141
giddi,0.781758958
salsiccia,0.781818182
esther,0.781818182
crudo,0.781842818
midwood,0.78189911
creami,0.781908302
dulc,0.781976744
saltado,0.781990521
aromat,0.781990521
charmant,0.781990521
vincent,0.782082324
pbj,0.782101167
earthi,0.782113821
thunk,0.782178218
porgi,0.782178218
ashley,0.782208589
phoenix,0.782209285
superman,0.782258065
chad,0.782312925
yucca,0.782330346
fragrant,0.782358581
mezcal,0.782407407
rasberri,0.782448785
rind,0.782450083
build,0.782450638
vrai,0.782467532
rican,0.782515991
shawerma,0.782554214
grappa,0.782608696
lalbatro,0.782699862
mezz,0.782771536
bufala,0.782786885
fret,0.782786885
eureka,0.782945736
cori,0.782945736
nobl,0.782973608
adelaid,0.782974702
berrascht,0.783068783
grassroot,0.783068783
tarragon,0.783098592
traditionnel,0.78313253
peruvian,0.783178591
soooooooo,0.783236994
sorbet,0.783248444
jamm,0.783251232
kinka,0.783333333
streusel,0.783333333
namast,0.783333333
crme,0.783393761
rito,0.783410138
lori,0.78343949
elk,0.78343949
abroad,0.783464567
pasti,0.78346856
hadth,0.783471074
beurr,0.783475783
hazelnut,0.783482143
jackfruit,0.783505155
dynam,0.783505155
transcend,0.783549784
lgo,0.783561644
chicharon,0.783625731
cathedr,0.783783784
caraway,0.783783784
balanc,0.783828883
bernard,0.783919598
napa,0.783928108
marc,0.783928571
futo,0.784
woot,0.784126984
giovanni,0.784140969
cleans,0.784180791
decad,0.784181173
their,0.784230726
beauti,0.784243035
tiradito,0.784313725
newslett,0.784313725
jo,0.784351145
robuchon,0.78435518
protip,0.78440367
moist,0.784415231
paisa,0.784431138
rad,0.784431138
unica,0.784482759
friendship,0.784530387
squab,0.784615385
choicesi,0.784615385
definetli,0.784632035
honeymoon,0.784679089
yaki,0.784703927
cremini,0.784722222
foie,0.784915589
meateat,0.784916201
handmad,0.784987893
handtoss,0.785046729
sheridan,0.785046729
tagin,0.785116817
agua,0.78516624
kothu,0.785185185
whiski,0.785211268
nutti,0.785247432
mikey,0.785276074
joann,0.785276074
muenster,0.785276074
naughti,0.785440613
toll,0.785496183
sweetheart,0.785645933
bae,0.785714286
ornat,0.785714286
rossini,0.785714286
wellkept,0.785714286
vivid,0.785714286
aufmerksam,0.785714286
sugarcan,0.785714286
lowkey,0.785806452
northwest,0.785808147
harmoni,0.785947712
negroni,0.78597786
jeff,0.786004057
kevin,0.786015164
wellthi,0.786059196
itali,0.786074672
pecorino,0.786096257
cheescak,0.786111538
jammi,0.786206897
fernando,0.786206897
definit,0.786258495
vibe,0.786309949
dailleur,0.786324786
condesa,0.786324786
toofor,0.786324786
lomo,0.786384977
sylvia,0.786386413
gomen,0.786407767
threesom,0.786407767
partag,0.786440678
gorgeou,0.78649635
freindli,0.786516854
accueil,0.786561265
mozza,0.786614313
hoof,0.786637931
sofrita,0.786644967
ama,0.786666667
camelback,0.786685179
crema,0.786692759
abord,0.786713287
shipwreck,0.786729858
dylan,0.78680203
graciou,0.786824877
artichok,0.786830993
weekli,0.78684013
dishth,0.786934759
picturesqu,0.786982249
pesc,0.787037037
supremo,0.787037037
jeremi,0.787037037
cascad,0.787037037
sooo,0.787039901
prettiest,0.787072243
widow,0.787128713
shadysid,0.787149355
empfehlen,0.787169811
shiraz,0.787226272
haupia,0.787234043
weinstub,0.787234043
shiso,0.787301587
sami,0.787356322
fairfax,0.787610619
recommendth,0.787610619
craftsmanship,0.787610619
soooo,0.787644202
ron,0.787654321
cubana,0.787671233
traci,0.787974684
pollo,0.787995058
robust,0.788004137
settebello,0.788018433
upbeat,0.788038698
easygo,0.788045605
cochinita,0.788065844
raymond,0.78807947
corey,0.78807947
rich,0.788112956
tortelli,0.788135593
nw,0.788135593
udipi,0.788135593
alway,0.788198333
cortado,0.788235294
citru,0.788303622
homey,0.788349515
sympathiqu,0.788349515
lebanes,0.788351107
rariti,0.788352273
chanterel,0.788395904
franc,0.788417431
kat,0.788461538
pasadena,0.788461538
kickin,0.788461538
veriti,0.788461538
unicorn,0.788546256
friendli,0.78862386
sooooooo,0.788674033
rellena,0.788732394
butteri,0.788743995
toothi,0.788793103
canai,0.788888889
kristen,0.788888889
reccomend,0.788930582
absolu,0.788944724
sissi,0.788990826
tare,0.788990826
demiglac,0.788990826
libat,0.789022298
dlux,0.7890625
cph,0.7890625
bundt,0.789090909
fraich,0.789096126
marscapon,0.789156627
malasada,0.789207816
gabi,0.789259561
holi,0.78929385
fig,0.789364231
fontina,0.789383562
jin,0.789473684
inka,0.789473684
leon,0.789473684
hausgemacht,0.789473684
chefown,0.789579158
provenc,0.789590246
cask,0.78960396
lifter,0.789634146
weep,0.789808917
blowtorch,0.789808917
abita,0.789808917
splurg,0.789823745
suzi,0.789855072
chickn,0.789855072
getaway,0.789915966
cheesecak,0.789986957
serenad,0.790035587
patata,0.790056686
forag,0.790058327
byblo,0.790123457
pomegran,0.790129151
zesti,0.790163934
treasur,0.790194346
talon,0.79020979
soju,0.790224033
argentina,0.790262172
penni,0.790279028
bronx,0.790322581
ausgesprochen,0.790322581
guam,0.790322581
gastriqu,0.79047619
reasonablypr,0.79047619
cabbagetown,0.79047619
whoo,0.79047619
leith,0.790540541
ofcours,0.790546539
isra,0.790554415
jarrito,0.790575916
cava,0.790598291
andi,0.790718835
anthem,0.790878703
formaggio,0.790909091
tooit,0.790909091
kitfo,0.790909091
wellcraft,0.790909091
scottish,0.790977444
derek,0.791044776
healthiest,0.791071429
fluffi,0.791144803
rey,0.791183295
firesid,0.791245791
richman,0.791304348
nikki,0.791366906
paleo,0.791428571
xd,0.791489362
neil,0.791647996
romado,0.791666667
fullest,0.791666667
cushi,0.791666667
ravi,0.791666667
marsala,0.791727476
chevr,0.791855204
ann,0.791890513
suppl,0.791907514
edgar,0.791946309
mangia,0.792
indien,0.792
patrick,0.79210415
mortar,0.792114695
sazerac,0.792134831
pooch,0.792134831
turkish,0.792194093
thailand,0.792199878
loveth,0.792207792
tartufo,0.792270531
best,0.792274557
binkley,0.792276617
overbear,0.792361485
adana,0.79245283
bouch,0.792478173
wonder,0.792481304
bucco,0.792493362
dtlv,0.792553191
whenev,0.792612038
artwork,0.792666667
lauren,0.792756539
unwind,0.792805755
mozzarella,0.792879117
noob,0.792899408
halloumi,0.792999492
omakas,0.793062904
brian,0.793074324
fundido,0.793074983
nelson,0.793103448
nirvana,0.793319415
japanisch,0.79338843
cte,0.793434026
recommand,0.793493635
farfal,0.793517159
sharabl,0.793577982
cruz,0.793650794
jamaica,0.793655948
challah,0.793674699
zufrieden,0.793926247
importantli,0.79393424
mascarpon,0.793939394
nb,0.793939394
mejor,0.793939394
liqueur,0.794059406
resist,0.794108126
sultri,0.794117647
beetroot,0.794117647
cerveza,0.794117647
gelati,0.794117647
clover,0.794117647
japanesestyl,0.794135292
beachi,0.794157429
manni,0.794223827
raisonn,0.794392523
craft,0.794415776
nopal,0.794444444
nestl,0.794530673
cleanser,0.794642857
showth,0.79478442
loft,0.794831211
overeat,0.794871795
sopapilla,0.794940071
snickerdoodl,0.794952681
sooth,0.794983642
greatthey,0.795
manna,0.795031056
rasta,0.795081967
